"sample","contrs","spec_d","spec_u","spec_m","hetero","design","ft_pt_cf","numerator","denom1","denom2","denom3","denom4","mvpf_1","mvpf_2","mvpf_3","mvpf_4"
0,1,1,0,0,0,0,3,632.203445694706,760.587008713685,866.843400376316,1165.34381910357,1165.34389647475,0.831204633331691,0.729316789422695,0.542503796159508,0.542503760140821
0,1,1,0,0,1,0,1,632.470616924917,760.587008713685,610.3264672169,729.667887761167,729.66796990283,0.831555903110362,1.03628246667557,0.866792451104736,0.866792353526417
0,1,1,0,0,1,0,2,632.33440047614,760.587008713685,771.353871086591,983.516657756975,983.516739898638,0.831376809269398,0.819772122988613,0.642932069822033,0.642932016125428
0,1,1,0,0,1,0,3,632.33440047614,760.587008713685,876.579277715389,1139.84249367864,1139.8425758203,0.831376809269398,0.721365901010323,0.554755945652975,0.554755905675019
0,1,1,0,0,2,0,1,633.34479292453,760.587008713685,606.278517435669,727.995866075508,727.995910161694,0.832705246958729,1.04464330288881,0.869984051336412,0.869983998651667
0,1,1,0,0,2,0,2,633.122791968469,760.587008713685,770.151565918134,983.099209633086,983.099253719271,0.832413365880669,0.822075575752019,0.644007019601576,0.644006990721671
0,1,1,0,0,2,0,3,633.122791968469,760.587008713685,876.454583672136,1140.70292285958,1140.70296694576,0.832413365880669,0.722368053933651,0.555028640043562,0.555028618592671
0,1,1,0,1,0,0,1,620.379533000015,760.587008713685,557.061614655965,711.317607238853,711.317691897011,0.815658860712345,1.1136641202305,0.872155457262142,0.872155353461723
0,1,1,0,1,0,0,2,620.112008673802,760.587008713685,749.194032657095,1013.79091135488,1013.79099601304,0.815307126692242,0.827705483016876,0.611676433205593,0.611676382126622
0,1,1,0,1,0,0,3,620.112008673802,760.587008713685,876.850853337154,1203.46467637319,1203.46476103135,0.815307126692242,0.707203518493202,0.515272297432607,0.515272261185594
0,1,1,0,1,1,0,1,620.908640201628,760.587008713685,557.83010645948,711.703055846772,711.703143535328,0.816354517087686,1.1130783961133,0.872426547983389,0.87242644049219
0,1,1,0,1,1,0,2,620.665070105767,760.587008713685,749.500667573738,1013.43640870498,1013.43649639354,0.81603427746609,0.828104759552738,0.61243612798447,0.612436074992852
0,1,1,0,1,1,0,3,620.665070105767,760.587008713685,876.816380344311,1202.59937330241,1202.59946099096,0.81603427746609,0.70786208380601,0.516102938255643,0.516102900623561
0,1,1,0,1,2,0,1,631.249410046958,760.587008713685,605.524238567111,748.209449697737,748.20946668448,0.829950292096805,1.04248413166865,0.843680082230946,0.843680063076716
0,1,1,0,1,2,0,2,631.021277647662,760.587008713685,791.657908234523,1037.82852556898,1037.82854255573,0.82965034955679,0.797088327021078,0.608020749190439,0.608020739238611
0,1,1,0,1,2,0,3,631.021277647662,760.587008713685,911.52660304071,1215.75839922487,1215.75841621161,0.82965034955679,0.692268635432772,0.519035096158893,0.519035088906864
0,1,1,1,0,0,0,1,628.1894642617,760.587008713685,568.398523258786,714.062044629685,714.062124572158,0.825927155032667,1.10519193586239,0.879740729795379,0.87974063130444
0,1,1,1,0,0,0,2,627.936841755721,760.587008713685,749.828651884173,999.686777001472,999.686856943944,0.825595013537894,0.837440447464682,0.628133587641519,0.628133537411237
0,1,1,1,0,0,0,3,627.936841755721,760.587008713685,870.374646343863,1178.79520618873,1178.7952861312,0.825595013537894,0.721455805719368,0.532693752450826,0.532693716325083
0,1,1,1,0,1,0,1,629.131278148974,760.587008713685,604.770424538662,728.29164791321,728.291731870572,0.827165427415029,1.04028115896854,0.863845246545993,0.863845146962042
0,1,1,1,0,1,0,2,628.985805335334,760.587008713685,770.611105071663,989.700383817633,989.700467774996,0.8269741635465,0.816216897467163,0.635531536230296,0.635531482317468
0,1,1,1,0,1,0,3,628.985805335334,760.587008713685,879.117325574869,1150.90151914878,1150.90160310615,0.8269741635465,0.715474245629309,0.546515748628551,0.546515708760659
