"sample","contrs","spec_d","spec_u","spec_m","hetero","design","ft_pt_cf","numerator","denom1","denom2","denom3","denom4","mvpf_1","mvpf_2","mvpf_3","mvpf_4","eff_fed_liab","eff_st_liab","eff_pay_liab","eff_fedeitc","eff_ctc","eff_caleitc","eff_st_nocal_liab","direct_real"
0,2,0,1,0,2,0,1,630.441359383129,760.587008713685,617.393320757247,726.018944233149,726.018995664834,0.828887888118598,1.02113407804587,0.868353869263049,0.868353807748264,143.193687956438,-130.145700762241,-108.625623475902,-86.9345065208319,-62.7018038503376,130.145649330557,-5.14316847052572e-05,760.587008713685
0,2,0,1,0,2,0,2,630.225436466629,760.587008713685,769.859435036466,963.680892362434,963.680943794118,0.828603998288735,0.818624034187197,0.653977308735105,0.653977273832314,-9.27242632278096,-130.361623678741,-193.821457325968,19.4927589973622,-65.7609820433904,130.361572247057,-5.14316847052572e-05,760.587008713685
0,2,0,1,0,2,0,3,630.225436466629,760.587008713685,869.320935192096,1111.09537514101,1111.0954265727,0.828603998288735,0.724962911801228,0.567210925872718,0.567210899616995,-108.733926478411,-130.361623678741,-241.774439948916,79.4493616950712,-65.7609820433904,130.361572247057,-5.14316847052572e-05,760.587008713685
0,2,0,1,1,0,0,1,603.43234187732,760.587008713685,532.461045150942,705.362304505924,705.362399396903,0.793377134981378,1.13328918119495,0.855492756024153,0.85549264093644,228.125963562743,-157.154761727344,-172.901259354982,-147.770145838144,-92.1057162927045,157.154666836365,-9.48909792429739e-05,760.587008713685
0,2,0,1,1,0,0,2,603.132481287558,760.587008713685,747.816938164062,1044.39623328391,1044.39632817488,0.792982886083715,0.806524231409208,0.577493926219096,0.577493873749585,12.7700705496233,-157.454622317107,-296.579295119844,2.26663192147634,-97.7498715654922,157.454527426128,-9.48909792429739e-05,760.587008713685
0,2,0,1,1,0,0,3,603.132481287558,760.587008713685,890.903924227019,1256.99629043011,1256.99638532109,0.792982886083715,0.676989364269393,0.479820414649898,0.479820378428132,-130.316915513334,-157.454622317107,-366.092366203087,86.6780501038531,-97.7498715654922,157.454527426128,-9.48909792429739e-05,760.587008713685
0,2,0,1,1,1,0,1,609.827384718264,760.587008713685,539.22548046875,704.552500731958,704.552606050091,0.801785170837472,1.13093206238722,0.865552792850377,0.865552663465569,221.361528244935,-150.759729313554,-165.327020263208,-144.118347695345,-88.1281815995197,150.759623995421,-0.000105318132675272,760.587008713685
0,2,0,1,1,1,0,2,609.63231374949,760.587008713685,749.495338433192,1035.89079317535,1035.89089849349,0.801528696605676,0.813390400831467,0.588510215329515,0.58851015549619,11.0916702804933,-150.954800282328,-286.395454742162,2.53599226863271,-93.8168837557286,150.954694964195,-0.000105318132675272,760.587008713685
0,2,0,1,1,1,0,3,609.63231374949,760.587008713685,887.538055598082,1240.9755406892,1240.97564600733,0.801528696605676,0.686880196183452,0.49125248142354,0.491252439732316,-126.951046884397,-150.954800282328,-353.43748509112,83.811347237708,-93.8168837557286,150.954694964195,-0.000105318132675272,760.587008713685
0,2,0,1,1,2,0,1,607.371825627657,760.587008713685,606.378398461422,731.327084503369,731.327143409052,0.798556665666499,1.00163829577168,0.830506401988533,0.830506335094328,154.208610252263,-153.215241991713,-124.948686041947,-93.0090126660312,-69.3459828842091,153.215183086029,-5.89056839235456e-05,760.587008713685
0,2,0,1,1,2,0,2,607.126343258875,760.587008713685,783.896226770019,1007.90429053456,1007.90434944024,0.798233911838246,0.774498361550341,0.602365074700572,0.602365039496114,-23.3092180563342,-153.460724360494,-224.008063764537,29.5665546228997,-72.3311744301451,153.46066545481,-5.89056839235456e-05,760.587008713685
0,2,0,1,1,2,0,3,607.126343258875,760.587008713685,899.401226432738,1179.13539829159,1179.13545719727,0.798233911838246,0.675033928591467,0.514891117795736,0.514891092073489,-138.814217719053,-153.460724360494,-279.734171858847,98.5854837024905,-72.3311744301451,153.46066545481,-5.89056839235456e-05,760.587008713685
0,2,0,0,0,0,1,1,670.301142728115,760.587008713685,768.521837125281,791.062652183426,791.062711686039,0.881294493659229,0.872195310982225,0.847342673652971,0.84734260991706,-7.93482841159543,-90.2859254881825,-22.5408150581457,18.2703601322961,-13.294208969756,90.2858659855703,-5.95026122469168e-05,760.587008713685
0,2,0,0,0,0,1,2,670.223112526509,760.587008713685,824.882201933693,879.906631669356,879.906691171968,0.881191901581384,0.812507665888981,0.761697989768486,0.761697938259593,-64.2951932200081,-90.3639556897889,-55.0244297356629,57.8192981395555,-14.928730006236,90.3638961871766,-5.95026122469168e-05,760.587008713685
0,2,0,0,0,0,1,3,670.223112526509,760.587008713685,862.379654349327,935.623944786338,935.62400428895,0.881191901581384,0.777178716063516,0.716338135915881,0.716338090359129,-101.792645635642,-90.3639556897889,-73.2442904370108,80.0278931224328,-14.928730006236,90.3638961871766,-5.95026122469168e-05,760.587008713685
0,2,0,0,0,1,1,1,670.272812247826,760.587008713685,772.361625878053,787.099871950902,787.099951244681,0.881257245481223,0.867822519646586,0.851572762407508,0.85157267661863,-11.7746171643677,-90.3142757596384,-14.738246072849,20.0331314888744,-9.96441277478403,90.3141964658597,-7.92937786388591e-05,760.587008713685
0,2,0,0,0,1,1,2,670.271769928909,760.587008713685,831.301452471646,880.878232633412,880.878311927191,0.881255875067445,0.806292071228844,0.760913080943222,0.76091301244832,-70.7144437579605,-90.3153180785545,-49.5767801617662,62.1252351728216,-12.2720544387937,90.3152387847759,-7.92937786388591e-05,760.587008713685
0,2,0,0,0,1,1,3,670.271769928909,760.587008713685,866.774007011935,933.565507571094,933.565586864873,0.881255875067445,0.773294727929791,0.717969724130865,0.717969663149041,-106.18699829825,-90.3153180785545,-66.7915005591591,82.9264756375538,-12.2720544387937,90.3152387847759,-7.92937786388591e-05,760.587008713685
0,2,0,0,0,2,1,1,636.691104323288,760.587008713685,643.638467355649,721.830745985363,721.830920652048,0.837104890077031,0.989206109664477,0.882050408443253,0.882050195007092,116.948541358036,-123.896079057082,-78.1922786297144,-62.3561387638869,-57.390716648812,123.895904390398,-0.000174666684285145,760.587008713685
0,2,0,0,0,2,1,2,636.502725464049,760.587008713685,755.154458925448,899.07872734248,899.078902009164,0.836857214456648,0.842877530472064,0.707949933756569,0.707949796221068,5.43254978823741,-124.084457916321,-143.924268417032,23.4203160926826,-64.1666866214988,124.084283249636,-0.000174666684285145,760.587008713685
0,2,0,0,0,2,1,3,636.502725464049,760.587008713685,831.636136770304,1012.60810298772,1012.6082776544,0.836857214456648,0.765362034333833,0.628577554915903,0.628577446491392,-71.0491280566183,-124.084457916321,-180.971966217412,71.801452314596,-64.1666866214988,124.084283249636,-0.000174666684285145,760.587008713685
0,2,1,0,0,0,0,1,626.616601397737,760.587008713685,566.11535303154,713.509335071832,713.509415964009,0.823859195882769,1.10687088425038,0.87821780402446,0.878217704458921,194.471655682145,-133.970488208125,-147.393982040292,-125.970338810786,-78.5178103600896,133.970407315948,-8.08921770870932e-05,760.587008713685
0,2,1,0,0,0,0,2,626.36097777448,760.587008713685,749.700844227283,1002.52724619506,1002.52732708723,0.823523108597122,0.83548122240688,0.624781999842639,0.624781949430071,10.8861644864023,-134.226111831382,-252.826401967773,1.93224679781033,-83.3293110051016,134.226030939205,-8.08921770870932e-05,760.587008713685
0,2,1,0,0,0,0,3,626.36097777448,760.587008713685,871.678906924114,1183.76345651343,1183.76353740561,0.823523108597122,0.718568469190926,0.529126806819426,0.529126770661682,-111.091898210429,-134.226111831382,-312.084549589321,73.8908612230808,-83.3293110051016,134.226030939205,-8.08921770870932e-05,760.587008713685
0,2,1,0,0,1,0,1,627.1210585309,760.587008713685,570.082426019235,711.585763322145,711.585859516086,0.824522442989784,1.10005330792242,0.881300738231596,0.881300619095176,190.504582694451,-133.466046376727,-141.50333730291,-123.773451939124,-75.8471916701655,133.465950182786,-9.61939416797784e-05,760.587008713685
0,2,1,0,0,1,0,2,626.963737107332,760.587008713685,754.729886898375,1002.80434999279,1002.80444618674,0.824315600877355,0.830712746362664,0.625210428247381,0.625210368274117,5.85712181531068,-133.623367800295,-248.07446309442,5.24961432502635,-81.0182473073645,133.623271606354,-9.61939416797784e-05,760.587008713685
0,2,1,0,0,1,0,3,626.963737107332,760.587008713685,874.834353695047,1181.23363391229,1181.23373010623,0.824315600877355,0.716665657286112,0.530770305812241,0.530770262588883,-114.247344981361,-133.623367800295,-306.399280217246,75.9190456081482,-81.0182473073645,133.623271606354,-9.61939416797784e-05,760.587008713685
0,2,1,0,0,2,0,1,629.605239035247,760.587008713685,637.807907811306,751.030101791243,751.030142021659,0.82778857885049,0.987139280219639,0.838322242388963,0.838322197482574,122.779100902379,-130.981809908854,-113.222193979938,-76.2372266665193,-55.0513815291901,130.981769678439,-4.02304151665441e-05,760.587008713685
0,2,1,0,0,2,0,2,629.399523865423,760.587008713685,798.162511597401,999.514169556368,999.514209786783,0.827518109900235,0.788560618570992,0.62970545394547,0.629705428599846,-37.5755028837156,-131.187525078678,-201.351657958967,30.6125417682089,-55.6657565969194,131.187484848262,-4.02304151665441e-05,760.587008713685
0,2,1,0,0,2,0,3,629.399523865423,760.587008713685,900.874180514538,1151.7425471359,1151.74258736632,0.827518109900235,0.698654193314696,0.546475881637423,0.546475862548998,-140.287171800853,-131.187525078678,-250.868366621363,90.7045478911567,-55.6657565969194,131.187484848262,-4.02304151665441e-05,760.587008713685
0,2,1,0,1,0,0,1,593.611691321314,760.587008713685,518.205373232305,701.911293263299,701.911394084049,0.780465199274489,1.14551435007063,0.845707565925485,0.845707444450223,242.38163548138,-166.975418213121,-183.705920030994,-157.004354367233,-97.8614349877346,166.975317392371,-0.000100820750002075,760.587008713685
0,2,1,0,1,0,0,2,593.293092337542,760.587008713685,747.01893195166,1062.13157182131,1062.13167264206,0.780046313624167,0.79421426547719,0.558587192093522,0.558587139070737,13.5680767620254,-167.294017196893,-315.112639869646,2.4082745496465,-103.858295514103,167.293916376143,-0.000100820750002075,760.587008713685
0,2,1,0,1,0,0,3,593.293092337542,760.587008713685,899.047474237695,1288.01708151849,1288.01718233924,0.780046313624167,0.659912973828882,0.460625174037357,0.460625137981491,-138.46046552401,-167.294017196893,-388.969607280792,92.0945920245094,-103.858295514103,167.293916376143,-0.000100820750002075,760.587008713685
0,2,1,0,1,1,0,1,593.120804647301,760.587008713685,524.058208291136,703.504416176025,703.50453076567,0.779819794253907,1.1317842088217,0.843094643060342,0.843094505733699,236.528800422549,-167.46631865603,-179.446207884889,-152.97240633895,-95.6063214958684,167.466204066385,-0.000114589645024082,760.587008713685
0,2,1,0,1,1,0,2,592.888633526148,760.587008713685,752.308929691811,1063.04597050079,1063.04608509043,0.779514541707528,0.78809197940669,0.557726241365503,0.557726181246141,8.27807902187415,-167.698489777183,-310.737040808977,6.12203295607906,-101.697700294804,167.698375187538,-0.000114589645024082,760.587008713685
0,2,1,0,1,1,0,3,592.888633526148,760.587008713685,902.777025850275,1286.59568112667,1286.59579571631,0.779514541707528,0.656738725675633,0.460819698234147,0.460819657191602,-142.190017136589,-167.698489777183,-383.818655276392,94.7535648047151,-101.697700294804,167.698375187538,-0.000114589645024082,760.587008713685
0,2,1,0,1,2,0,1,599.273359038579,760.587008713685,614.02148075157,749.880725036572,749.8807755329,0.787909012608667,0.975981098096211,0.799158238144276,0.799158184329646,146.565527962115,-161.313700171434,-135.859244285002,-90.0362177235258,-66.8478833324476,161.313649675106,-5.04963279111878e-05,760.587008713685
0,2,1,0,1,2,0,2,599.023236501426,760.587008713685,807.716479215467,1050.4266399844,1050.42669048073,0.787580158007829,0.741625622252075,0.570266607585581,0.570266580171608,-47.1294705017821,-161.563822708587,-242.710160768935,39.4900839511778,-67.9394432453454,161.563772212259,-5.04963279111878e-05,760.587008713685
0,2,1,0,1,2,0,3,599.023236501426,760.587008713685,932.164349124978,1234.91111709069,1234.91116758702,0.787580158007829,0.642615475547556,0.485073968653433,0.48507394881844,-171.577340411292,-161.563822708587,-302.746767965713,112.336785487829,-67.9394432453454,161.563772212259,-5.04963279111878e-05,760.587008713685
0,2,1,1,0,0,0,1,620.945449160226,760.587008713685,557.883099451439,711.516472173526,711.516556489981,0.816402912548266,1.11303864514052,0.872707060826538,0.872706957408614,202.703909262247,-139.641643869914,-153.633372722088,-131.302837107385,-81.8415776369777,139.641559553459,-8.43164545844568e-05,760.587008713685
0,2,1,1,0,0,0,2,620.679004636204,760.587008713685,749.240017860312,1012.76891035527,1012.76899467172,0.816052598223975,0.828411443383317,0.612853532814784,0.612853481792648,11.3469908533729,-139.908088393936,-263.528892494953,2.01404147150258,-86.8567557447625,139.908004077482,-8.43164545844568e-05,760.587008713685
0,2,1,1,0,0,0,3,620.679004636204,760.587008713685,876.381580296,1201.67709958494,1201.67718390139,0.816052598223975,0.708229176184383,0.51651063738386,0.516510601142558,-115.794571582315,-139.908088393936,-325.295519288937,77.018763357234,-86.8567557447625,139.908004077482,-8.43164545844568e-05,760.587008713685
0,2,1,1,0,1,0,1,631.618789241151,760.587008713685,568.27684472066,708.732217975329,708.732311947449,0.830435942245915,1.11146318050602,0.891195254316966,0.89119513615175,192.310163993025,-128.968313444654,-140.45537325467,-125.829109733021,-75.3375808943813,128.968219472534,-9.39721200339019e-05,760.587008713685
0,2,1,1,0,1,0,2,631.47307666654,760.587008713685,751.244650134805,997.402042597895,997.402136570015,0.830244363145901,0.840569149548322,0.633117889975206,0.633117830324812,9.34235857888001,-129.114026019266,-246.157392463089,2.10666476003561,-80.5284418368839,129.113932047146,-9.39721200339019e-05,760.587008713685
0,2,1,1,0,1,0,3,631.47307666654,760.587008713685,869.800237583491,1173.52735476538,1173.5274487375,0.830244363145901,0.725997820397152,0.538098301758621,0.538098258669524,-109.213228869806,-129.114026019266,-303.727117181891,71.8408388493835,-80.5284418368839,129.113932047146,-9.39721200339019e-05,760.587008713685
0,2,1,1,0,2,0,1,623.008743942085,760.587008713685,586.40857898642,721.031800670103,721.031858148419,0.819115678817241,1.06241410215882,0.864051687266888,0.864051618387496,174.178429727265,-137.578322249917,-134.623221683683,-110.504660925041,-72.5252605145475,137.5782647716,-5.74783164357325e-05,760.587008713685
0,2,1,1,0,2,0,2,622.763890161345,760.587008713685,764.133953397714,998.896630402267,998.896687880583,0.818793751440183,0.814993087785502,0.623451787909778,0.623451752035238,-3.54694468402851,-137.823176030656,-234.762677004553,12.254932455809,-75.9440949008068,137.82311855234,-5.74783164357325e-05,760.587008713685
0,2,1,1,0,2,0,3,622.763890161345,760.587008713685,880.542203678794,1171.61319894351,1171.61325642182,0.818793751440183,0.707250473128394,0.531543935082772,0.531543909005694,-119.955194965108,-137.823176030656,-291.070995264712,81.348532474502,-75.9440949008068,137.82311855234,-5.74783164357325e-05,760.587008713685
0,2,1,1,1,0,0,1,595.73342686409,760.587008713685,521.285287910404,702.656878616351,702.656978155983,0.78325480193463,1.14281649737731,0.847829780073013,0.847829659967943,239.301720803281,-164.853681389228,-181.371590705946,-155.009318668341,-96.6179213467776,164.853581849595,-9.95396326964187e-05,760.587008713685
0,2,1,1,1,0,0,2,595.418876279796,760.587008713685,747.191339892921,1058.29988084285,1058.29998038249,0.782841239014556,0.796876040299295,0.562618296626463,0.562618243708747,13.3956688207639,-165.168231973522,-311.108540949933,2.37767289073938,-102.538580478098,165.168132433889,-9.95396326964187e-05,760.587008713685
0,2,1,1,1,0,0,3,595.418876279796,760.587008713685,897.28807353369,1281.31509017465,1281.31518971428,0.782841239014556,0.663576050816015,0.464693564327444,0.464693528227484,-136.701064820004,-165.168231973522,-384.027016640955,90.9243569727221,-102.538580478098,165.168132433889,-9.95396326964187e-05,760.587008713685
0,2,1,1,1,1,0,1,602.572051169496,760.587008713685,528.353146558215,701.717926715289,701.718036570494,0.792246047153203,1.14047215407868,0.858709786694647,0.858709652262105,232.23386215547,-158.015067399394,-173.364780157074,-151.210394346834,-92.4329810229086,158.014957544189,-0.00010985520500137,760.587008713685
0,2,1,1,1,1,0,2,602.363929399137,760.587008713685,748.81108136447,1049.11331536906,1049.11342522427,0.791972414067212,0.804427103698199,0.574164792853892,0.574164732731707,11.7759273492157,-158.223189169753,-300.302234004593,2.55856374620495,-98.4010331148605,158.223079314548,-0.00010985520500137,760.587008713685
0,2,1,1,1,1,0,3,602.363929399137,760.587008713685,893.543499967292,1264.1372989093,1264.13740876451,0.791972414067212,0.674129384211498,0.476501982750493,0.476501941341844,-132.956491253607,-158.223189169753,-370.593798942013,87.7771356792851,-98.4010331148605,158.223079314548,-0.00010985520500137,760.587008713685
0,2,1,1,1,2,0,1,599.999567892952,760.587008713685,566.517787239552,719.000899098001,719.000963459501,0.788863813106247,1.05910102278791,0.834490705986129,0.834490631286544,194.069221474133,-160.587505182233,-152.483111858449,-122.265875424359,-82.0224223233804,160.587440820733,-6.43614996294543e-05,760.587008713685
0,2,1,1,1,2,0,2,599.719846346774,760.587008713685,770.142031425399,1037.32065918937,1037.32072355087,0.788496042498844,0.77871330465732,0.578143162419452,0.578143126548038,-9.5550227117139,-160.867226728411,-267.178627763974,18.1942255199648,-85.8506713349956,160.867162366911,-6.43614996294543e-05,760.587008713685
0,2,1,1,1,2,0,3,599.719846346774,760.587008713685,903.457696596268,1235.12573816051,1235.12580252201,0.788496042498844,0.663805121818309,0.485553679125775,0.485553653823929,-142.870687882583,-160.867226728411,-331.668041564241,97.2458538857917,-85.8506713349956,160.867162366911,-6.43614996294543e-05,760.587008713685
0,2,1,0,0,0,1,1,671.957471490171,760.587008713685,778.202271648234,795.031067453062,795.031125859854,0.883472191599216,0.863474055488124,0.845196494827346,0.845196432735166,-17.615262934549,-88.629595630306,-16.8287958048279,25.1908085266436,-10.2368542912302,88.6295372235141,-5.84067919267565e-05,760.587008713685
0,2,1,0,0,0,1,2,671.887284735282,760.587008713685,828.897400313929,874.94461993843,874.944678345222,0.883379911880939,0.810579553610396,0.767919785348887,0.767919734086524,-68.3103916002437,-88.6997823851947,-46.0472196245009,60.7643628796902,-11.7070763973648,88.6997239784027,-5.84067919267565e-05,760.587008713685
0,2,1,0,0,0,1,3,671.887284735282,760.587008713685,862.625680485788,925.06133523958,925.061393646372,0.883379911880939,0.778886253834814,0.726316471287032,0.726316425428654,-102.038671772103,-88.6997823851947,-62.4356547537922,80.7405923446424,-11.7070763973648,88.6997239784027,-5.84067919267565e-05,760.587008713685
0,2,1,0,0,1,1,1,671.981442219615,760.587008713685,763.911851761767,783.76716818143,783.767245499016,0.8835037076903,0.879658354127983,0.857373808829999,0.857373724251225,-3.32484304808173,-88.6056438116552,-19.8553164196635,13.7817190130707,-12.5360753625816,88.6055664940697,-7.73175854545969e-05,760.587008713685
0,2,1,0,0,1,1,2,671.960706358729,760.587008713685,824.803906991961,880.452986751438,880.453064069024,0.883476444720187,0.814691468678116,0.763198849308272,0.763198782287445,-64.2168982782759,-88.6263796725419,-55.6490797594771,57.1032474257951,-14.784118087668,88.6263023549564,-7.73175854545969e-05,760.587008713685
0,2,1,0,0,1,1,3,671.960706358729,760.587008713685,862.310514878741,936.166951958187,936.167029275773,0.883476444720187,0.779256073959878,0.717778709185561,0.717778649904562,-101.723506165056,-88.6263796725419,-73.8564370794461,79.1521266982212,-14.784118087668,88.6263023549564,-7.73175854545969e-05,760.587008713685
0,2,1,0,0,2,1,1,637.113052111643,760.587008713685,661.937489896395,732.367803066105,732.367984974786,0.837659656045319,0.962497308033366,0.869935911224291,0.869935695145901,98.6495188172901,-123.474138510723,-70.4303131697094,-49.3813834381183,-51.9777608884412,123.473956602042,-0.000181908681567926,760.587008713685
0,2,1,0,0,2,1,2,636.936858086581,760.587008713685,766.381553449831,898.48515040339,898.485332312072,0.837428000727724,0.831096279939724,0.708900818005303,0.708900674480186,-5.79454473614561,-123.650332535786,-132.103596953559,30.9403281301847,-58.365578391138,123.650150627104,-0.000181908681567926,760.587008713685
0,2,1,0,0,2,1,3,636.936858086581,760.587008713685,838.096404985848,1004.95601127373,1004.95619318241,0.837428000727724,0.759980420268401,0.633795759158947,0.633795644434592,-77.5093962721631,-123.650332535786,-166.859606287882,76.2403972147453,-58.365578391138,123.650150627104,-0.000181908681567926,760.587008713685
1,0,0,0,0,0,0,1,644.584742564854,760.587008713685,681.447359929585,758.580650508919,758.580726998229,0.8474832401555,0.945905407325167,0.84972473544166,0.849724649762106,79.1396487841,-116.002342638141,-77.1332905793338,-42.491247197705,-42.6599017387367,116.002266148831,-7.64893099331554e-05,760.587008713685
1,0,0,0,0,0,0,2,644.426191545754,760.587008713685,795.967034277151,939.104386170613,939.104462659922,0.847274781402874,0.809614172188654,0.686213589283223,0.686213533391673,-35.3800255634656,-116.160893657242,-143.137351893462,37.868976104245,-45.9811154577792,116.160817167932,-7.64893099331554e-05,760.587008713685
1,0,0,0,0,0,0,3,644.426191545754,760.587008713685,872.158805819069,1052.31743181658,1052.31750830589,0.847274781402874,0.738886298282059,0.612387642798336,0.612387598286002,-111.571797105384,-116.160893657242,-180.158625997509,82.9950336413399,-45.9811154577792,116.160817167932,-7.64893099331554e-05,760.587008713685
1,0,0,0,0,1,0,1,644.699083815262,760.587008713685,680.606618521516,757.062893576062,757.062976093182,0.847633573055088,0.947241866697893,0.851579293194469,0.851579200375413,79.9803901921688,-115.888007415543,-76.4562750545455,-43.7959577383372,-41.9224417525944,115.887924898423,-8.25171198039176e-05,760.587008713685
1,0,0,0,0,1,0,2,644.636722009816,760.587008713685,798.170085388627,942.688654253095,942.688736770215,0.847551581376646,0.807643300357397,0.68382781430691,0.683827754448869,-37.5830766749421,-115.950369220989,-144.518568864468,38.7785003078533,-45.4882803088554,115.950286703869,-8.25171198039176e-05,760.587008713685
1,0,0,0,0,1,0,3,644.636722009816,760.587008713685,874.904495311433,1056.69235222199,1056.69243473911,0.847551581376646,0.736808103586609,0.610051469242007,0.610051421603084,-114.317486597748,-115.950369220989,-181.787856910554,84.0229152096409,-45.4882803088554,115.950286703869,-8.25171198039176e-05,760.587008713685
1,0,0,0,0,2,0,1,641.058972430285,760.587008713685,676.259119265001,747.813210259655,747.813274644906,0.842847649362895,0.947948728775779,0.857244782032798,0.85724470822571,84.3278894486842,-119.528100668651,-71.5540909946544,-44.4460826228701,-43.6902036685237,119.5280362834,-6.43852506644259e-05,760.587008713685
1,0,0,0,0,2,0,2,640.894754217587,760.587008713685,792.851254400747,928.049637157354,928.049701542605,0.84263173953165,0.808341729498792,0.690582409127024,0.690582361216528,-32.2642456870617,-119.692318881349,-135.198382756607,36.833892196903,-45.3297283960155,119.692254496099,-6.43852506644259e-05,760.587008713685
1,0,0,0,0,2,0,3,640.894754217587,760.587008713685,867.56643461072,1038.55609566159,1038.55616004684,0.84263173953165,0.738727005390841,0.61710172122125,0.617101682964051,-106.979425897035,-119.692318881349,-170.989661050867,82.5835951582007,-45.3297283960155,119.692254496099,-6.43852506644259e-05,760.587008713685
1,0,0,0,1,0,0,1,627.247256043247,760.587008713685,565.399962638476,710.259901125578,710.259989091622,0.824688364193935,1.10938680136475,0.883123565119223,0.883123455743941,195.187046075209,-133.339840636482,-144.859938487102,-125.798581261957,-78.8767680400376,133.339752670438,-8.79660442235273e-05,760.587008713685
1,0,0,0,1,0,0,2,626.997000005735,760.587008713685,746.157173043486,995.197550974849,995.197638940893,0.8243593340703,0.840301511072109,0.630022651675095,0.63002259598706,14.4298356701989,-133.590096673995,-249.040377931363,1.04154358418039,-84.1189531093994,133.59000870795,-8.79660442235273e-05,760.587008713685
1,0,0,0,1,0,0,3,626.997000005735,760.587008713685,866.417837057729,1173.89238598033,1173.89247394638,0.8243593340703,0.723665849418516,0.534117954502381,0.534117914478065,-105.830828344044,-133.590096673995,-307.474548922604,72.2682591983491,-84.1189531093994,133.59000870795,-8.79660442235273e-05,760.587008713685
1,0,0,0,1,1,0,1,627.567977617764,760.587008713685,581.349966393017,718.353687241676,718.353778733102,0.825110040571314,1.07950118499448,0.873619762470337,0.873619651203826,179.237042320669,-133.019122587348,-137.00372084866,-114.082467398786,-74.3899262127243,133.019031095922,-9.14914261259731e-05,760.587008713685
1,0,0,0,1,1,0,2,627.353948200369,760.587008713685,754.49263974367,991.211327608203,991.21141909963,0.824828640264784,0.831491144053446,0.632916443473438,0.632916385053582,6.09436897001521,-133.233152004743,-236.718687864533,7.26857217729139,-79.3342384770432,133.233060513317,-9.14914261259731e-05,760.587008713685
1,0,0,0,1,1,0,3,627.353948200369,760.587008713685,869.939549282724,1162.75157175679,1162.75166324822,0.824828640264784,0.721146600034025,0.539542550136058,0.539542507682008,-109.352540569039,-133.233152004743,-292.812022474067,75.6034895519189,-79.3342384770432,133.233060513317,-9.14914261259731e-05,760.587008713685
1,0,0,0,1,2,0,1,633.400416692244,760.587008713685,647.001785887707,752.808379410859,752.808422422515,0.832778379640561,0.978977849069146,0.841383324117536,0.841383276045159,113.585222825978,-127.186635033098,-105.806593523151,-69.4174316506546,-52.2494242655218,127.186592021442,-4.30116562151582e-05,760.587008713685
1,0,0,0,1,2,0,2,633.208585833797,760.587008713685,798.547928202807,988.269495152687,988.269538164343,0.832526165421478,0.79295000772074,0.640724608965054,0.640724581079315,-37.9609194891221,-127.378465891545,-189.721566949879,32.1091984855669,-53.2997630689576,127.378422879889,-4.30116562151582e-05,760.587008713685
1,0,0,0,1,2,0,3,633.208585833797,760.587008713685,895.961801495257,1132.71306205008,1132.71310506174,0.832526165421478,0.706736140733952,0.559019408399654,0.559019387172434,-135.374792781571,-127.378465891545,-236.751260554824,89.0729532163069,-53.2997630689576,127.378422879889,-4.30116562151582e-05,760.587008713685
1,0,0,1,0,0,0,1,637.965229128027,760.587008713685,655.511147669042,748.596421141456,748.59650200473,0.838780076203197,0.97323322630987,0.852215173771818,0.852215081715672,105.075861044644,-122.621860448932,-93.0852734724147,-60.7328690390544,-51.2274559679969,122.621779585658,-8.08632736573721e-05,760.587008713685
1,0,0,1,0,0,0,2,637.783652857512,760.587008713685,786.661710349853,955.336351587097,955.33643245037,0.838541344449388,0.810747039631394,0.667601156177052,0.667601099668775,-26.0747016361674,-122.803436719447,-168.674641237244,31.2975053332984,-55.0309862392556,122.803355856173,-8.08632736573721e-05,760.587008713685
1,0,0,1,0,0,0,3,637.783652857512,760.587008713685,873.918277977202,1084.99053305301,1084.99061391629,0.838541344449388,0.729797818548601,0.58782416383199,0.587824120022038,-113.331269263517,-122.803436719447,-211.07225507581,82.9769034041894,-55.0309862392556,122.803355856173,-8.08632736573721e-05,760.587008713685
1,0,0,1,0,1,0,1,638.831785316056,760.587008713685,658.531164153044,748.854713046365,748.854799068193,0.839919401721647,0.970085882173361,0.853078406513951,0.853078308519836,102.055844560641,-121.755309419457,-90.3235488933215,-59.2429221028893,-49.3482207039506,121.755223397629,-8.60218272949621e-05,760.587008713685
1,0,0,1,0,1,0,2,638.745950996277,760.587008713685,790.214094626526,956.702360091452,956.702446113279,0.839806548992379,0.808320118990238,0.667653784124896,0.667653724092857,-29.6270859128408,-121.841143739236,-166.488265464925,33.2110593065033,-53.2996095179886,121.841057717408,-8.60218272949621e-05,760.587008713685
1,0,0,1,0,1,0,3,638.745950996277,760.587008713685,876.496513792996,1084.89434578031,1084.89443180214,0.839806548992379,0.728748992089124,0.588763277715174,0.588763231031836,-115.909505079311,-121.841143739236,-208.397831987318,84.1201059753731,-53.2996095179886,121.841057717408,-8.60218272949621e-05,760.587008713685
1,0,0,1,0,2,0,1,640.72824750163,760.587008713685,674.88309716616,768.193500843881,768.193548099606,0.842412820835894,0.949391457857003,0.834071424449404,0.834071373141175,85.7039115475247,-119.85880846778,-93.3104036777207,-50.9330643744695,-42.675266150216,119.858761212055,-4.72557252606734e-05,760.587008713685
